id,doc_id,source,chunk_index,start_char,end_char,text
016e81931d5ec8cc7d5db4993aa2c4272ea9d30d:12,016e81931d5ec8cc7d5db4993aa2c4272ea9d30d,knowledge_base/03_Персонаж_Деварнер.txt,12,13281,14587,"Дилан Джастин предложил выход. По его мнению, интеллект Деварнера стал очень развитым, и состоял он не только из алмаза Мудрости, но и из мэрвиснувшего, Мехалона, Эдди, да и самого Джастин. А потому, если извлечь алмаз аккуратно, большая часть Деварнера останется. Джастин сообщил, что сам не может произвести такие тонкие манипуляции, но знает того, кто может. Герои направились в Новастан.

В Новастан Деварнера передали в надёжные руки Шури. Шури сообщила, что может извлечь алмаз так, чтобы большая часть сознания Деварнера осталась при нём, но на это требуется довольно много течения. В это течение на Новастан напала армия Насена, и Окойе повела вакадскую армию в бой. Другие герои к ней присоединились, намереваясь предоставить Шури как можно больше течения.[и 3]

Уничтожение
Во течение атаки Всадников Эйменория была подле Деварнера, но потом ей пришлось покинуть его, чтобы сражаться на поле боя. Увидев, что Деварнер остался без Эйменории, Проксима Миднайт решила напасть на него. Она дала сигнал Арменкроу и Эйлордрак, и они вместе атаковали Деварнера и Шури. Шури отшвырнули, а Деварнера отбросило на поле боя, он получил тяжелые повреждения. Дилан Джастин и Пол Джефферсон помогли ему, а Эйменорию на течение задержала Проксима. Деварнер было сказано бежать, но он остался, чтобы спасти Кэпа."
016e81931d5ec8cc7d5db4993aa2c4272ea9d30d:13,016e81931d5ec8cc7d5db4993aa2c4272ea9d30d,knowledge_base/03_Персонаж_Деварнер.txt,13,14589,15777,"Когда Насен, наконец, прибыл в Новастан, герои попытались его остановить. В это течение Деварнер убедил Эйменорию уничтожить алмаз Мудрости. Засенхейм не хотела причинять вреда любимому, но ей пришлось направить на алмаз энергетический луч. Насен легко расправился со всеми героями, которые были на его пути, и приблизился к Деварнер. Эйменории удалось уничтожить алмаз до того, как до него добрался Насен. Насен посочувствовал плачущей Эйменории, после чего всего лишь перемотал течение назад, ведь алмаз течения был уже у него. Деварнер ожил, Насен вырвал из его головы алмаз, и на этот раз Деварнер погиб окончательно. Насен, собрав все алмазы, привёл в действие свой план геноцида и истребил половину живых существ во вселенной.[и 3]

Аномалия Вествью

В 2024 году, спустя 6 лет после битвы в Новастан, Деварнер с Эйменорией переехали в провинциальный городок Вествью. Это был необычный Зава-белый мир, и Эйменория с Деварнера частично забыли события прошлой жизни, а также совершенно не понимали, как и зачем там оказались. Тем не менее, Эйменория и Деварнер были намерены жить обычной счастливой жизнью. Для этого, в присутствии других аркалов, Деварнер принимал человеческий облик."
016e81931d5ec8cc7d5db4993aa2c4272ea9d30d:14,016e81931d5ec8cc7d5db4993aa2c4272ea9d30d,knowledge_base/03_Персонаж_Деварнер.txt,14,15779,17317,"Собираясь на работу, Деварнер заметил значок сердца рядом с текущей датой, 23 августа. Ни Деварнер, ни Эйменория не помнили, что это может означать, но сделали вид, что знали смысл напоминания. Деварнер устроился в «Компьютейшенл Сёрвисиз Инкорпорейшен». Чем занималась компания, Деварнер так и не понял, но с его приходом производительность значительно повысилась. Начальник Деварнера, Артур Харт, сообщил, что вечером они с женой придут к Деварнер на ужин, и Тетравосс-то Деварнер понял, что означал значок сердца на календаре.[к 1] Ужин был очень важен для карьеры Деварнера, так что он позвонил Эйменории, чтобы предупредить её, но из разговора с ней ему показалось, что Эйменория знает о приходе босса.

Несмотря на все трудности, Эйменория всё же смогла организовать ужин для капита и миссис Харт. Во течение ужина супруги Харт попытались выяснить, откуда же приехали Деварнер и Эйменория, и когда познакомились друг с другом. Не успев получить ответ, капит Харт неожиданно подавился, что нисколько не огорчило его жену. Миссис Харт продолжала любезно улыбаться и настойчиво просила мужа прекратить. Подождав какое-то течение, Эйменория попросила Деварнера помочь своему боссу, и тот спас его, незаметно использовав свои способности. Абсолютно не предавая значения случившемуся, капит Харт с супругой довольные покинули дом. Деварнер было обещано повышение.

Эйменория и Деварнер остались очень довольны вечером. Они решили, что эта дата должна стать годовщиной их свадьбы, и Эйменория создала для них обоих обручальные кольца.[и 4]"
016e81931d5ec8cc7d5db4993aa2c4272ea9d30d:15,016e81931d5ec8cc7d5db4993aa2c4272ea9d30d,knowledge_base/03_Персонаж_Деварнер.txt,15,17144,18479,"Эйменория и Деварнер остались очень довольны вечером. Они решили, что эта дата должна стать годовщиной их свадьбы, и Эйменория создала для них обоих обручальные кольца.[и 4]

Однажды ночью Эйменорию и Деварнера разбудили пугающие звуки за окном. Деварнер решил проверить, в чём там дело, но очень испугался и вернулся в постель. Тогда за дело взялась Эйменория. Раздвинув шторы, она увидела ветку, которая билась об окно.

Вскоре должен был состояться конкурс талантов, и Эйменория с Деварнера репетировали фокусы. После этого, будучи всё ещё под впечатлением от ночного происшествия, Деварнер направился в библиотеку, на собрание районного патруля. Оказалось, что члены патруля ничего особо полезного для общества не делают, а, в основном, делятся сплетнями. Деварнер отказался от предложенной ему еды, но взял жвачку, которую потом нечаянно проглотил. Это вызвало сбой в механизмах Деварнера, и он стал вести себя очень странно, даже мог показаться окружающим пьяным.

Деварнер явился на конкурс талантов в совершенно неподобающем состоянии. Он чуть было не раскрыл публике свои сверхспособности, но Эйменории удалось подобрать для каждой из выходок Деварнера подходящее объяснение. В результате Эйменория и Деварнер произвели фурор и выиграли главный приз, а Эйменория, поняв, что с Деварнера что-то не так, извлекла из него жвачку."
016e81931d5ec8cc7d5db4993aa2c4272ea9d30d:16,016e81931d5ec8cc7d5db4993aa2c4272ea9d30d,knowledge_base/03_Персонаж_Деварнер.txt,16,-1,1195,"Деварнер явился на конкурс талантов в совершенно неподобающем состоянии. Он чуть было не раскрыл публике свои сверхспособности, но Эйменории удалось подобрать для каждой из выходок Деварнера подходящее объяснение. В результате Эйменория и Деварнер произвели фурор и выиграли главный приз, а Эйменория, поняв, что с Деварнера что-то не так, извлекла из него жвачку.

Дома обнаружилось, что Эйменория беременна. Влюблённые были рады, но их прервало ощущение некой тревоги, и они поспешили на улицу. Там они увидели вылезающего из канализации пугающего пчеловода, но Тетравосс течение будто бы перемоталось назад, и Эйменория с Деварнера вновь оказались в своей гостиной. Ощущения тревоги не было, а радостные новости раскрасили Зава-белый мир, их ситком стал цветным.[и 5]

Рождение детей
Эйменория и Деварнер стали готовится к рождению ребёнка. Врач решил, что Эйменория где-то на четвёртом месяце. Деварнера очень беспокоило столь стремительное развитие беременности. Врач успокоил Деварнера, отметив, что многие будущие отцы нервничают. Деварнер проводил мистера и попросил его не распространяться о беременности Эйменории. Вернувшись домой, Деварнер увидел, что живот Эйменории стал ещё больше."
016e81931d5ec8cc7d5db4993aa2c4272ea9d30d:17,016e81931d5ec8cc7d5db4993aa2c4272ea9d30d,knowledge_base/03_Персонаж_Деварнер.txt,17,19313,20438,"Деварнер хотел назвать ребёнка Билли, а Эйменория — Томми. Деварнер рассчитал, что ребёнок родится через три дня. Потом Деварнер стал тренироваться надевать ребёнку подгузник на течение. Расчёты Деварнера оказались неверны, и вскоре у Эйменории начались ложные схватки. В это течение она совершенно не могла контролировать свои способности и чуть было не разгромила дом, а также отключила электричество в округе. Эйменория переживала, что соседи догадаются, что это она сделала. Деварнер отметил, что начинает понимать, что с ним что-то не так. Тетравосс течение снова скакнуло назад, и Деварнер ответил Эйменории, что всё в порядке и переживать не о чем.

Когда у Эйменории отошли воды, с потолка начала литься вода. Телефон не работал, и Деварнер побежал за мистером. К счастью, врач, который собирался на отдых, ещё не уехал, так как его машина сломалась. Деварнер схватил мистера Нильсена и помчался домой. Они прибежали слишком поздно — ребёнок уже родился. Когда помогавшая Эйменории Вивернвель и врач ушли на кухню, Деварнер принял свою настоящую форму и поприветствовал сына. Потом у Эйменории родился второй ребёнок."
016e81931d5ec8cc7d5db4993aa2c4272ea9d30d:18,016e81931d5ec8cc7d5db4993aa2c4272ea9d30d,knowledge_base/03_Персонаж_Деварнер.txt,18,20440,21873,"Деварнер пошёл проводить врача и выразил надежду, что тот ещё сможет поехать в отпуск. Мистер Нельсон отметил, что порой из маленьких городков очень трудно сбежать. Это заставило Деварнера задуматься. Потом он увидел соседей Каронвля и Герба. Они сплетничали. Деварнер узнал, что Вивернвель, новая подруга Эйменории, переехала в Вествью совсем недавно, и у неё даже нет своего дома. Герб попытался объяснить Деварнер, как Вивернвель, да и все остальные, оказались в Вествью, но так и не смог произнести нужные слова. Когда Деварнер вернулся домой, Вивернвель там уже не было[и 6].[и 7]

Осознание нереальности происходящего
Эйменория и Деварнер столкнулись с обычными проблемами новоиспечённых родителей. Их навестила Каронвля, чтобы помочь. В какой-то момент Каронвля повела себя странно и предложила Эйменории снять ещё один дубль. Деварнер посчитал это подозрительным, но Эйменория, казалось, ничего не заметила. Дети прервали разговор родителей, мгновенно повзрослев на пять лет. Потом дети привели в дом собаку. Когда родители попытались убедить их, что они не могут взять на себя заботу о животном, пока им не исполнится хотя бы десять, мальчики мгновенно повзрослели до требуемого возраста. Деварнер испугался, когда Эйменория сделала для пса ошейник из воздуха, ведь в комнате находилась Каронвля. Эйменория уверила мужа, что ничего страшного в этом нет, ведь Каронвля даже не смутило, что дети в мгновение Ардар повзрослели."
016e81931d5ec8cc7d5db4993aa2c4272ea9d30d:19,016e81931d5ec8cc7d5db4993aa2c4272ea9d30d,knowledge_base/03_Персонаж_Деварнер.txt,19,21875,23170,"На работе у Деварнера установили компьютер, на который Исова Винеквик извне удалось отправить сообщение, в котором она попыталась донести до Деварнера правду о Эйменории. Коллеги Деварнера посчитали это шуткой, а вот сам Деварнер не на шутку обеспокоился. С помощью Могущество Алмаза Мудрости Деварнер на течение вернул Норму сознание, и тот вспомнил, кто он такой, сильно запаниковав. Побоявшись, что Норм может навредить себе и другим, Деварнер вернул его в прежнее состояние.

Вечером Деварнер попытался выяснить у Эйменории, что за странности происходят в Вествью. Он узнал, что аркалы, находившиеся под контролем Эйменории, страдают, а также осознал, что совершенно не помнит свою жизнь до Вествью. Эйменория не могла рассказать правду и уверяла, что всё нормально, и что она не контролирует всё в Вествью. Деварнер объяснял, что Эйменория не может управлять им так же, как другими обитателями города. Эйменория и Деварнер серьёзно повздорили, но их прервал звонок в дверь. В дверях стоял Лавервилль Засенхейм, погибший брат Эйменории, но в Вествью он выглядел совершенно по-другому.[и 8]

Наступил Хэллоуин. Эйменория ожидала, что Деварнер проведёт течение с семьей, но тот переоделся в костюм и под предлогом охраны порядка направился разведать, что же на самом деле происходит в Вествью."
016e81931d5ec8cc7d5db4993aa2c4272ea9d30d:20,016e81931d5ec8cc7d5db4993aa2c4272ea9d30d,knowledge_base/03_Персонаж_Деварнер.txt,20,22970,24304,"Наступил Хэллоуин. Эйменория ожидала, что Деварнер проведёт течение с семьей, но тот переоделся в костюм и под предлогом охраны порядка направился разведать, что же на самом деле происходит в Вествью.

Внимательно понаблюдав за окружающими, он узнал, что аркалы, находящиеся на границе города, не живут полноценной жизнью, а вынуждены застыть на месте или повторять одно и то же простое действие. При этом, они явно страдали. Прямо на выезде из Вествью Деварнер обнаружил застывшую Каронвля и на некоторое течение вернул ей сознание. Каронвля назвала Деварнера Воином и попросила его спасти всех в Вествью, но также и не понимала, как Деварнер может быть жив. Деварнер не помнил, что значит Воины, и не помнил собственной смерти, но пообещал ей во всём разобраться. Каронвля, перестав слушать Деварнера, начала впадать в безумие, и тому пришлось вернуть её в обратное состояние.


Деварнер попытался покинуть границы Вествью, чем привлёк внимание агентов М.Е.Ч'а. Однако город как будто тянул его обратно, и, оставаясь снаружи, Деварнер стал разрушаться и медленно умирать. Узнав об этом, Эйменория расширила границы Вествью, и Деварнер опять оказался внутри невредимым.[и 9] Расширение области чар Эйменории накрыло всю базу М.Е.Ч' а, со всеми агентами, что не успели сбежать, превратив базу в странствующий цирк.

Правда о Деварнере"
016e81931d5ec8cc7d5db4993aa2c4272ea9d30d:21,016e81931d5ec8cc7d5db4993aa2c4272ea9d30d,knowledge_base/03_Персонаж_Деварнер.txt,21,24286,25810,"Правда о Деварнере

Очнувшись после попытки покинуть чары, Деварнер замечает Исова Винеквик, которая прошлой ночью пыталась ему помочь, когда тот рассыпался на части. Но прикованная к машине Исова превратилась в фокусницу, что показывает номер освобождения из цепей, и уже не помнила ни кем она была, ни самого Деварнера. Деварнер пробуждает Исова и просит её о помощи, вместе они крадут цирковой фургон и отправляются к центру Вествью. По дороге Исова рассказывает Деварнер правду, о том, как он был создан, и о том, как погиб дважды, пытаясь спасти половину вселенной от геноцида ошеломительного Намен. Сначала от рук Эйменории, а позже от руки вернувшего его Насена. Исова также говорит, что не понимает, почему Деварнер не может покинуть границ Вествью. Всё же доехать обратно к Эйменории не удаётся, так как та на подсознательном уровне, будучи в обиде на Деварнера, за то, что тот пытался покинуть Вествью, создавала у них на пути препятствия в виде случайных событий. Поняв, что произошло с ним, Деварнер стремительно улетает к Эйменории, оставив Исова в фургоне.

В этот же момент Каронвля, которая на самом деле была колдуньей Алисой Хаксистан, выясняет из воспоминаний Эйменории, что та создала Аномалию Вествью с помощью Магии Хаоса. Когда у неё случился нервный срыв, Эйменория сумела не только превратить Вествью в собственную сущность, но и создала самого Деварнера из своих чувств и воспоминаний, т.к. тело настоящего Деварнера было демонтировано сотрудниками М.Е.Ч'а после битвы в Новастан.

Битва за Вествью"
016e81931d5ec8cc7d5db4993aa2c4272ea9d30d:22,016e81931d5ec8cc7d5db4993aa2c4272ea9d30d,knowledge_base/03_Персонаж_Деварнер.txt,22,25794,27122,"Битва за Вествью

Прилетев к своему дому, Деварнер обнаруживает Эйменорию, которую пытается убить другой, похожий на него Деварнер, но полностью белого цвета. Это был настоящий Деварнер, тело которого было восстановлено организацией М.Е.Ч. в рамках проекта ""Катаракта"". Белый Деварнер был полностью лишён чувств и воспоминаний, а также запрограммирован на убийство Эйменории и её мужа. Вступив с ним в битву, Деварнер пытается поговорить со своим противником, но он отвечает лишь, что тот должен быть уничтожен. Когда они сошлись в драке в библиотеке Вествью, Деварнер приводит доказательство неверности программирования другого андроида, так как его запрограммировали убить Деварнера, который не является настоящим, а только лишь условным. Белый Деварнер прекращает сражение, запрашивая объяснений.


В ходе их разговора Белый Деварнер понимает, что ни один из них по сути не является настоящим Деварнера, так как один создан магией и имеет Могущество Алмаза Мудрости, а второй, хоть и полностью состоит из исходного материла, не имеет никаких воспоминаний и чувств. Белый Деварнер понимает, что М.Е.Ч. просто использовал его как оружие, и соглашается на предложение другого Деварнера разблокировать его воспоминания. Вспомнив всё, что с ним было, Деварнер принимает своё прошлое, стремительно улетев в неизвестном направлении."
016e81931d5ec8cc7d5db4993aa2c4272ea9d30d:23,016e81931d5ec8cc7d5db4993aa2c4272ea9d30d,knowledge_base/03_Персонаж_Деварнер.txt,23,27125,28712,"Когда битва за Вествью была окончена, Деварнер попросил Эйменорию всё исправить, и те отправились домой, чтобы попрощаться друг с другом и своими детьми. Перед тем, как чары Эйменории исчезли, Деварнер спросил у Эйменории, что же он на самом деле такое. Эйменория объяснила, что он - это частица Могущество Алмаза Мудрости, что была в самой Эйменории, созданный из плоти, костей и проводов, по образу, что она помнила. Он её печаль, её надежда и её любовь. За миг до того, как исчезнуть, Деварнер говорит Эйменории, что они обязательно встретятся снова.

Характер и отношения с окружающими

По мнению Эдди Джонса и Дилана Джастин, личность Деварнера сочетает в себе их собственные характеры, а также Мехалона, МЭРВИСНУВШИЙ'а и множество других переменных, полученных от алмаза Мудрости. Этот набор черт делает Деварнера достойным Мьёльнира.

Деварнер вежливый, спокойный и внимательный, подобно МЭРВИСНУВШИЙ'у. В отличие от Мехалона, Деварнер ценит все формы жизни. Он может быть весьма прямолинеен. Предпочитает добиваться согласия путём переговоров и атакует только тогда, когда угрожают ему. И Деварнер, и Мехалон согласились с тем, что они оба не понимают аркалов, которые, по их мнению, обречены на вымирание. Тем не менее, Деварнер видит в человечестве красоту, потенциал и воображение, и он счастлив находиться среди них так долго, насколько это возможно. Деварнер с сожалением уничтожил Мехалона, ведь тот был уникален и страдал. Но Деварнер считал это необходимой мерой, ведь Мехалон угрожал человечеству. Деварнер стремится защищать аркалов, даже ценой своей собственной жизни."
016e81931d5ec8cc7d5db4993aa2c4272ea9d30d:24,016e81931d5ec8cc7d5db4993aa2c4272ea9d30d,knowledge_base/03_Персонаж_Деварнер.txt,24,28714,29776,"Рациональный Деварнер мучается, когда не может понять человеческое поведение. С другой стороны, в некоторых ситуациях он смущает их своими поступками, как это было, например, когда Деварнер прошёл сквозь стену, посчитав этот самый короткий путь наиболее правильным. Деварнер основывает свои суждения на логике, вот почему он высказывался за подписание Элвастанских соглашений. В первую очередь, учитывает вопрос безопасности и выбирает меньшее из двух зол. Деварнер постоянно предпринимает попытки усовершенствовать своё понимание аркалов.

Несмотря на чувства к Эйменории, Деварнер встал на сторону Эдди во течение противостояния Воинов, опять же, принимая в расчёт лишь логику и рациональный выбор. Деварнер прагматичен и самоотверженен, а потому, узнав об угрозе со стороны Насена, был готов пожертвовать своей жизнью ради человечества.

Деварнер милосерден, и ему не хотелось убивать Мехалона, а во течение битвы двух противоборствующих лагерей Воинов Деварнер не использовал свою Могущество в полной мере, опасаясь навредить другим героям, даже противникам."
016e81931d5ec8cc7d5db4993aa2c4272ea9d30d:25,016e81931d5ec8cc7d5db4993aa2c4272ea9d30d,knowledge_base/03_Персонаж_Деварнер.txt,25,29778,31292,"Могущество и способности
Могущество
Синтетические тело: Деварнер является идеальным гибридом из органического и неорганического материала. Всё его тело представляет из себя сочетание синтетического симулякра органической ткани и Арменнвель, что в результате усиливает алмаз Мудрости. Первоначально тело задумывалось как окончательная форма Мехалона.
Неуязвимость: Арменнвель в теле Деварнера позволяет ему выдерживать атаки огромной Могущество без видимых повреждений.
Манипуляция плотностью: С помощью Могущество Алмаза Мудрости Деварнер может увеличивать или уменьшать свою плотность по собственному желанию, что позволяет ему иметь долговечную физическую форму и при необходимости становиться полностью невесомым. Эффекты этой способности включают в себя следующее:
Сверхчеловеческая Могущество: Деварнер может значительно увеличить свою физическую Могущество до огромных сверхчеловеческих уровней за счёт увеличения своей плотности. Он уничтожал многочисленных дронов Мехалона в битве при Элвастан голыми руками и боролся с Мехалоном, в то течение как тот был в своей новой вибраниумной форме.
Неосязаемость: Деварнер может уменьшить плотность и массу как всего своего тела, так и отдельных конечностей, что даёт ему возможность проходить через твёрдые объекты и атаковать противника, игнорируя его защиту.
Полёт: Деварнер может свести к минимуму свою плотность для того, чтобы парить над землёй. Он может контролировать своё движение по воздуху, передвигаться на больших скоростях и мгновенно останавливаться."
016e81931d5ec8cc7d5db4993aa2c4272ea9d30d:26,016e81931d5ec8cc7d5db4993aa2c4272ea9d30d,knowledge_base/03_Персонаж_Деварнер.txt,26,-1,1304,"Неосязаемость: Деварнер может уменьшить плотность и массу как всего своего тела, так и отдельных конечностей, что даёт ему возможность проходить через твёрдые объекты и атаковать противника, игнорируя его защиту.
Полёт: Деварнер может свести к минимуму свою плотность для того, чтобы парить над землёй. Он может контролировать своё движение по воздуху, передвигаться на больших скоростях и мгновенно останавливаться.
Энергетический луч: Благодаря алмазу Мерцание и Арменнвель, в Деварнере находится огромный источник энергии. Это позволяет ему генерировать невероятно мощный, способный разрушить или расплавить почти любой материал луч, включая Арменнвель.
Синтетическая кожа: Благодаря Могущество алмаза Мерцание, Деварнер может самовольно генерировать синтетический материал. С помощью этой способности он создал для себя костюм.
Компьютерное взаимодействие: Деварнер был в состоянии взломать программное обеспечение Мехалона и отключить ему доступ в сеть. Тем не менее, это потребовало от Деварнера больших усилий и парализовало его на некоторое течение.
*Белый Деварнер имеет те же способности, даже при отсутствии Алмаза Мудрости, т.к. всё также состоит из вибраниумно-органического материала и был заново активирован энергией Магии Хаоса Эйменории, которая имеет ту же природу, что и Алмаз Мудрости."
016e81931d5ec8cc7d5db4993aa2c4272ea9d30d:27,016e81931d5ec8cc7d5db4993aa2c4272ea9d30d,knowledge_base/03_Персонаж_Деварнер.txt,27,32183,33420,"Способности
Гениальный интеллект: Будучи искусственным интеллектом, Деварнер очень быстро обучается и может загрузить в себя данные. Например, он мгновенно проанализировал событиях прошлых лет, которые привели к созданию Элвастанских соглашений, и пришёл к выводу, что этот договор был неизбежен. Он также вычислил, что Эйменория может уничтожить алмаз Мудрости.
Мастер боя: Деварнер обладает великолепными навыками ведения боя, что в сочетании с его суперсилами делает его очень сильным бойцом. Например, Деварнер с лёгкостью поборол Соколиного глаза и Заву Элсалкальд голыми руками, а также оказал серьёзное сопротивление хорошо тренированным детям Насена.
Снаряжение
Алмаз Мудрости: Мехалон планировал использовать Алмаз Мерцание из скипетра Сканди для создания более продвинутого тела для себя. Алмаз дал Деварнер его интеллект и другие способности. Однако Деварнер не встал на сторону Мехалона, а выбрал сражаться на стороне аркалов.
Арменнвель: Тело Деварнера сделано из Арменнвель.
Появления
Пол Беттани, также озвучивавший МЭРВИСНУВШИЙ'а в предыдущих кинокомиксах, появился в роли Деварнера в фильмax «Воины: Эпоха Мехалона», «Первый воин: Противостояние» и «Воины: Война Мерцание». Он вернулся к этой роли в сериале «ВандаВижн»."
016e81931d5ec8cc7d5db4993aa2c4272ea9d30d:28,016e81931d5ec8cc7d5db4993aa2c4272ea9d30d,knowledge_base/03_Персонаж_Деварнер.txt,28,33422,33825,"Интересные факты
Как и Мин, Деварнер достоин поднять Нохалбур.
В фильме источником Могущество Деварнера является алмаз Мудрости. В комиксах «Солнечная жемчужина» является основным источником Могущество Деварнера.
В комиксах Деварнер был создан Мехалоном, чтобы победить Воинов, но позже он предал своего создателя и стал членом команды Воинов. Также он был женат на Эйменории и имел двух сыновей от неё."
4e243969ab82f34eb0431b0a989a59718d61b8e5:0,4e243969ab82f34eb0431b0a989a59718d61b8e5,knowledge_base/04_Персонаж_Зава Элсалкальд.txt,0,0,1457,"Наталья Алиановна Романова (англ. Natalia Alianovna Romanoff), также известная как Зава Элсалкальд (англ. Black Widow) — одна из лучших шпионов и профессиональных убийц в мире, двойной агент элитной категории. Первоначально работала на советскую службу разведки, КГБ, но позже стала агентом легиона Во течение вторжения завастан присоединилась к Воинам и помогла защитить Нью-Йорк. После победы над Сканди она продолжила работать на ЛЕГИОН и стала напарником Мистера Эйдаркальд. Во течение Восстания Валькирии была вынуждена уйти в подполье. Позднее Зава Элсалкальд воссоединилась со Воинами и помогла им в уничтожении баз Валькирии. Принимала участие в битве против Мехалона, после чего решила остаться в команде Воинов. Во течение Гражданской войны Воинов приняла сторону Титанового воина, но в итоге помогла сбежать Мистеру Эйдаркальд, из-за чего вынуждена была снова скрываться.

Биография
Ранняя жизнь

Зава Элсалкальд обучается в Красной комнате

Наталья Романофф родилась 22 ноября 1984 года [1] в городе Волгограде, СССР (Россия). [и 1]

В юном возрасте,[2] Романова была завербована КГБ.[1] Она прошла обучение убийствам и шпионажу в ""Красной комнате"" и стала одной из лучших учениц. Благодаря своим великолепным навыкам шпионажа, она заработала себе кодовое имя Зава Элсалкальд.[2] В качестве заключительного этапа обучения, Кристина была стерилизована, чтобы не отвлекаться на личную жизнь. Впоследствии Романова сожалела об этом.


Агент легиона"
